arch,subarch,arch_dim,max_seq_len,attn_size,throughput,energy_per_token
mugi,vlp,256x8,max_seq_len_4096,attn_size_2,33.466356633195986,0.0005038814319348967
mugi,vlp,256x8,max_seq_len_4096,attn_size_4,66.91670316910965,0.0003692613053524105
mugi,vlp,256x8,max_seq_len_4096,attn_size_8,133.7694118819031,0.00030205393445196735
carat,none,64x8,max_seq_len_128,attn_size_1,8.542203742203741,2.438910865606431e-05
carat,none,64x8,max_seq_len_128,attn_size_2,16.018713450292395,1.7895653367121823e-05
carat,none,64x8,max_seq_len_128,attn_size_4,28.48388214904679,1.4750060868250574e-05
carat,none,64x8,max_seq_len_128,attn_size_8,46.62468085106382,1.318451305721495e-05
carat,none,64x8,max_seq_len_256,attn_size_1,6.504331625523986,4.982176235822945e-05
carat,none,64x8,max_seq_len_256,attn_size_2,12.817622762735198,3.3731533510525484e-05
carat,none,64x8,max_seq_len_256,attn_size_4,24.90378956754347,2.59125912690735e-05
carat,none,64x8,max_seq_len_256,attn_size_8,47.11868409953606,2.201399280594751e-05
carat,none,64x8,max_seq_len_512,attn_size_1,6.237586247222548,9.96112427042543e-05
carat,none,64x8,max_seq_len_512,attn_size_2,12.42866130723523,6.602176397978914e-05
carat,none,64x8,max_seq_len_512,attn_size_4,24.673343356077247,4.9665039880756554e-05
carat,none,64x8,max_seq_len_512,attn_size_8,48.62687179487178,4.1499362598440264e-05
carat,none,64x8,max_seq_len_1024,attn_size_1,6.262858501500875,0.0001986526755015513
carat,none,64x8,max_seq_len_1024,attn_size_2,12.513815730870865,0.00013091146000954458
carat,none,64x8,max_seq_len_1024,attn_size_4,24.980161811338643,9.788363100914127e-05
carat,none,64x8,max_seq_len_1024,attn_size_8,49.771521360455836,8.138330733093959e-05
carat,none,64x8,max_seq_len_2048,attn_size_1,6.3167943695438025,0.000396466969965969
carat,none,64x8,max_seq_len_2048,attn_size_2,12.630549604203784,0.0002608454696146696
carat,none,64x8,max_seq_len_2048,attn_size_4,25.248951437781297,0.00019467766021841993
carat,none,64x8,max_seq_len_2048,attn_size_8,50.449381826370896,0.00016160779936969517
carat,none,64x8,max_seq_len_4096,attn_size_1,6.354630721558535,0.000791961369738316
carat,none,64x8,max_seq_len_4096,attn_size_2,12.708491649931178,0.0005207907975977267
carat,none,64x8,max_seq_len_4096,attn_size_4,25.413904686562546,0.00038844414211323204
carat,none,64x8,max_seq_len_4096,attn_size_8,50.81549939357924,0.00032235104521592277
carat,none,256x8,max_seq_len_128,attn_size_1,16.534406438631787,3.025555143685575e-05
carat,none,256x8,max_seq_len_128,attn_size_2,30.156330275229347,2.3023969063874758e-05
carat,none,256x8,max_seq_len_128,attn_size_4,51.27987519500779,1.9506448082184254e-05
carat,none,256x8,max_seq_len_128,attn_size_8,78.9205282112845,1.775957037533901e-05
carat,none,256x8,max_seq_len_256,attn_size_1,15.699606520517142,5.9897420208778044e-05
carat,none,256x8,max_seq_len_256,attn_size_2,30.57427476737821,4.225988845293632e-05
carat,none,256x8,max_seq_len_256,attn_size_4,58.09589183567341,3.363771371421545e-05
carat,none,256x8,max_seq_len_256,attn_size_8,105.64387706855791,2.9344450520855033e-05
carat,none,256x8,max_seq_len_512,attn_size_1,15.453455019556714,0.00011877032865202031
carat,none,256x8,max_seq_len_512,attn_size_2,30.693482952093223,8.220978989629576e-05
carat,none,256x8,max_seq_len_512,attn_size_4,60.55070242656449,6.427455073523349e-05
carat,none,256x8,max_seq_len_512,attn_size_8,117.88943224202238,5.532772602670235e-05
carat,none,256x8,max_seq_len_1024,attn_size_1,15.984101338794698,0.00023626909669454468
carat,none,256x8,max_seq_len_1024,attn_size_2,31.91011167897027,0.0001627612636983578
carat,none,256x8,max_seq_len_1024,attn_size_4,63.58912149673717,0.00012662534699386436
carat,none,256x8,max_seq_len_1024,attn_size_8,126.26380556491775,0.00010857966886161763
carat,none,256x8,max_seq_len_2048,attn_size_1,16.446456993510115,0.00047114330117481337
carat,none,256x8,max_seq_len_2048,attn_size_2,32.877466318353925,0.0003241900467601535
carat,none,256x8,max_seq_len_2048,attn_size_4,65.69322893756782,0.0002518655006194235
carat,none,256x8,max_seq_len_2048,attn_size_8,131.14033660178546,0.00021572625044305856
carat,none,256x8,max_seq_len_4096,attn_size_1,16.73518029705955,0.0009408301407415605
carat,none,256x8,max_seq_len_4096,attn_size_2,33.466356633195986,0.0006472105306125805
carat,none,256x8,max_seq_len_4096,attn_size_4,66.91670316910965,0.0005026150884246904
carat,none,256x8,max_seq_len_4096,attn_size_8,133.7694118819031,0.0004304089329298655
systolic,mac,8x8,max_seq_len_128,attn_size_1,9.66776470588235,2.6396857160318804e-05
systolic,mac,8x8,max_seq_len_128,attn_size_2,17.9816192560175,2.1538527698855586e-05
systolic,mac,8x8,max_seq_len_128,attn_size_4,31.54548944337811,2.0355006097336487e-05
systolic,mac,8x8,max_seq_len_128,attn_size_8,50.10731707317072,1.976373800741318e-05
systolic,mac,8x8,max_seq_len_256,attn_size_1,7.056493178372915,4.9647942140942614e-05
systolic,mac,8x8,max_seq_len_256,attn_size_2,13.888413724515166,3.772827105480076e-05
systolic,mac,8x8,max_seq_len_256,attn_size_4,26.920096385542166,3.485694828363296e-05
systolic,mac,8x8,max_seq_len_256,attn_size_8,50.23309352517985,3.3422026139212817e-05
systolic,mac,8x8,max_seq_len_512,attn_size_1,6.537271724476038,9.706567315376109e-05
systolic,mac,8x8,max_seq_len_512,attn_size_2,13.023464778415333,7.235277566398714e-05
systolic,mac,8x8,max_seq_len_512,attn_size_4,25.84499091459721,6.644675709583986e-05
systolic,mac,8x8,max_seq_len_512,attn_size_8,50.60493358633775,6.349461020731778e-05
systolic,mac,8x8,max_seq_len_1024,attn_size_1,6.4232145578687465,0.0001923566280363149
systolic,mac,8x8,max_seq_len_1024,attn_size_2,12.83391089862663,0.00014272295749421048
systolic,mac,8x8,max_seq_len_1024,attn_size_4,25.617895024769776,0.00013091866858217673
systolic,mac,8x8,max_seq_len_1024,attn_size_8,50.87551907291162,0.00012501744807558404
systolic,mac,8x8,max_seq_len_2048,attn_size_1,6.4003413203306385,0.0003831651140074519
systolic,mac,8x8,max_seq_len_2048,attn_size_2,12.797562591878831,0.00028402322591161645
systolic,mac,8x8,max_seq_len_2048,attn_size_4,25.58265410998008,0.00026050829777983514
systolic,mac,8x8,max_seq_len_2048,attn_size_8,51.03127202041053,0.00024875178844759293
systolic,mac,8x8,max_seq_len_4096,attn_size_1,6.397353451774979,0.0007648947818751875
systolic,mac,8x8,max_seq_len_4096,attn_size_2,12.793926725115277,0.0005669033707181403
systolic,mac,8x8,max_seq_len_4096,attn_size_4,25.584733307294286,0.0005200102871155984
systolic,mac,8x8,max_seq_len_4096,attn_size_8,51.11405341210124,0.0004966547592014243
systolic,mac,16x16,max_seq_len_128,attn_size_1,19.706474820143875,2.5415789340456875e-05
systolic,mac,16x16,max_seq_len_128,attn_size_2,37.95658198614316,1.8482929530273245e-05
systolic,mac,16x16,max_seq_len_128,attn_size_4,70.68903225806449,1.630274089510232e-05
systolic,mac,16x16,max_seq_len_128,attn_size_8,124.2737240075614,1.5601010644716854e-05
systolic,mac,16x16,max_seq_len_256,attn_size_1,14.056165072974332,5.005045875144323e-05
systolic,mac,16x16,max_seq_len_256,attn_size_2,27.88776834747878,3.337474585795646e-05
systolic,mac,16x16,max_seq_len_256,attn_size_4,54.89847665847665,2.815538187657352e-05
systolic,mac,16x16,max_seq_len_256,attn_size_8,106.44916626965221,2.650849516796117e-05
systolic,mac,16x16,max_seq_len_512,attn_size_1,13.010757409440174,9.830644051671876e-05
systolic,mac,16x16,max_seq_len_512,attn_size_2,25.970833840535597,6.422528621164435e-05
systolic,mac,16x16,max_seq_len_512,attn_size_4,51.74012368133866,5.3598354894307156e-05
systolic,mac,16x16,max_seq_len_512,attn_size_8,102.68338346769339,5.0295398417756115e-05
systolic,mac,16x16,max_seq_len_1024,attn_size_1,12.805833915712071,0.00019429046531075213
systolic,mac,16x16,max_seq_len_1024,attn_size_2,25.59922252254988,0.000126448807816571
systolic,mac,16x16,max_seq_len_1024,attn_size_4,51.14873630874723,0.00010534764061099911
systolic,mac,16x16,max_seq_len_1024,attn_size_8,102.09921569814978,9.885241921251261e-05
systolic,mac,16x16,max_seq_len_2048,attn_size_1,12.77809669396971,0.0003859834737149049
systolic,mac,16x16,max_seq_len_2048,attn_size_2,25.553083960061674,0.0002511513439162416
systolic,mac,16x16,max_seq_len_2048,attn_size_4,51.09373474740549,0.0002092750178081891
systolic,mac,16x16,max_seq_len_2048,attn_size_8,102.13777308338182,0.00019645663610359392
systolic,mac,16x16,max_seq_len_4096,attn_size_1,12.782819511582138,0.0007692263198556238
systolic,mac,16x16,max_seq_len_4096,attn_size_2,25.564860269998018,0.0005006812419273942
systolic,mac,16x16,max_seq_len_4096,attn_size_4,51.126605811972205,0.0004173427151614448
systolic,mac,16x16,max_seq_len_4096,attn_size_8,102.24075498849332,0.00039207098199429405
systolic,figna,8x8,max_seq_len_128,attn_size_1,9.66776470588235,2.8460290868343844e-05
systolic,figna,8x8,max_seq_len_128,attn_size_2,17.9816192560175,2.3601982625118765e-05
systolic,figna,8x8,max_seq_len_128,attn_size_4,31.54548944337811,2.2418471632689284e-05
systolic,figna,8x8,max_seq_len_128,attn_size_8,50.10731707317072,2.1827208847319622e-05
systolic,figna,8x8,max_seq_len_256,attn_size_1,7.056493178372915,5.315448886566129e-05
systolic,figna,8x8,max_seq_len_256,attn_size_2,13.888413724515166,4.1234859090477574e-05
systolic,figna,8x8,max_seq_len_256,attn_size_4,26.920096385542166,3.836355697478151e-05
systolic,figna,8x8,max_seq_len_256,attn_size_8,50.23309352517985,3.692864515808838e-05
systolic,figna,8x8,max_seq_len_512,attn_size_1,6.537271724476038,0.00010376220208665798
systolic,figna,8x8,max_seq_len_512,attn_size_2,13.023464778415333,7.904937459691215e-05
systolic,figna,8x8,max_seq_len_512,attn_size_4,25.84499091459721,7.31433910287561e-05
systolic,figna,8x8,max_seq_len_512,attn_size_8,50.60493358633775,7.019126164022594e-05
systolic,figna,8x8,max_seq_len_1024,attn_size_1,6.4232145578687465,0.00020558499981056914
systolic,figna,8x8,max_seq_len_1024,attn_size_2,12.83391089862663,0.0001559514507296053
systolic,figna,8x8,max_seq_len_1024,attn_size_4,25.617895024769776,0.00014414722254812193
systolic,figna,8x8,max_seq_len_1024,attn_size_8,50.87551907291162,0.00013824603240680631
systolic,figna,8x8,max_seq_len_2048,attn_size_1,6.4003413203306385,0.00040953311084905645
systolic,figna,8x8,max_seq_len_2048,attn_size_2,12.797562591878831,0.00031039144409200886
systolic,figna,8x8,max_seq_len_2048,attn_size_4,25.58265410998008,0.00028687662662961206
systolic,figna,8x8,max_seq_len_2048,attn_size_8,51.03127202041053,0.00027512017263206577
systolic,figna,8x8,max_seq_len_4096,attn_size_1,6.397353451774979,0.0008175799986307702
systolic,figna,8x8,max_seq_len_4096,attn_size_2,12.793926725115277,0.000619589007002051
systolic,figna,8x8,max_seq_len_4096,attn_size_4,25.584733307294286,0.0005726961331636688
systolic,figna,8x8,max_seq_len_4096,attn_size_8,51.11405341210124,0.0005493407070719815
systolic,figna,16x16,max_seq_len_128,attn_size_1,19.706474820143875,2.6447442106735833e-05
systolic,figna,16x16,max_seq_len_128,attn_size_2,37.95658198614316,1.9514623791499164e-05
systolic,figna,16x16,max_seq_len_128,attn_size_4,70.68903225806449,1.733445590380761e-05
systolic,figna,16x16,max_seq_len_128,attn_size_8,124.2737240075614,1.6632736027161832e-05
systolic,figna,16x16,max_seq_len_256,attn_size_1,14.056165072974332,5.180360896801916e-05
systolic,figna,16x16,max_seq_len_256,attn_size_2,27.88776834747878,3.5127977723983126e-05
systolic,figna,16x16,max_seq_len_256,attn_size_4,54.89847665847665,2.99086545673285e-05
systolic,figna,16x16,max_seq_len_256,attn_size_8,106.44916626965221,2.8261788271074407e-05
systolic,figna,16x16,max_seq_len_512,attn_size_1,13.010757409440174,0.00010165449589499756
systolic,figna,16x16,max_seq_len_512,attn_size_2,25.970833840535597,6.757348084467323e-05
systolic,figna,16x16,max_seq_len_512,attn_size_4,51.74012368133866,5.694661915471104e-05
systolic,figna,16x16,max_seq_len_512,attn_size_8,102.68338346769339,5.36436974918313e-05
systolic,figna,16x16,max_seq_len_1024,attn_size_1,12.805833915712071,0.0002009042875339503
systolic,figna,16x16,max_seq_len_1024,attn_size_2,25.59922252254988,0.00013306287245774877
systolic,figna,16x16,max_seq_len_1024,attn_size_4,51.14873630874723,0.00011196182646115785
systolic,figna,16x16,max_seq_len_1024,attn_size_8,102.09921569814978,0.00010546666566715818
systolic,figna,16x16,max_seq_len_2048,attn_size_1,12.77809669396971,0.000399166808612071
systolic,figna,16x16,max_seq_len_2048,attn_size_2,25.553083960061674,0.0002643351211724725
systolic,figna,16x16,max_seq_len_2048,attn_size_4,51.09373474740549,0.0002224590162439465
systolic,figna,16x16,max_seq_len_2048,attn_size_8,102.13777308338182,0.00020964074512912155
systolic,figna,16x16,max_seq_len_4096,attn_size_1,12.782819511582138,0.0007955676699616866
systolic,figna,16x16,max_seq_len_4096,attn_size_2,25.564860269998018,0.0005270234308975408
systolic,figna,16x16,max_seq_len_4096,attn_size_4,51.126605811972205,0.00044368532356363485
systolic,figna,16x16,max_seq_len_4096,attn_size_8,102.24075498849332,0.00041841379404322914
simd,mac,8x8,max_seq_len_128,attn_size_1,9.66776470588235,2.5487829229310802e-05
simd,mac,8x8,max_seq_len_128,attn_size_2,17.9816192560175,2.0595941468135583e-05
simd,mac,8x8,max_seq_len_128,attn_size_4,31.54548944337811,1.9395640716760483e-05
simd,mac,8x8,max_seq_len_128,attn_size_8,50.10731707317072,1.8795983051909182e-05
simd,mac,8x8,max_seq_len_256,attn_size_1,7.056493178372915,4.814726701639862e-05
simd,mac,8x8,max_seq_len_256,attn_size_2,13.888413724515166,3.614398897873676e-05
simd,mac,8x8,max_seq_len_256,attn_size_4,26.920096385542166,3.3230862731808965e-05
simd,mac,8x8,max_seq_len_256,attn_size_8,50.23309352517985,3.177503884950882e-05
simd,mac,8x8,max_seq_len_512,attn_size_1,6.537271724476038,9.422457838457709e-05
simd,mac,8x8,max_seq_len_512,attn_size_2,13.023464778415333,6.933651061347514e-05
simd,mac,8x8,max_seq_len_512,attn_size_4,25.84499091459721,6.334290690466385e-05
simd,mac,8x8,max_seq_len_512,attn_size_8,50.60493358633775,6.034696744580978e-05
simd,mac,8x8,max_seq_len_1024,attn_size_1,6.4232145578687465,0.0001867561313490669
simd,mac,8x8,max_seq_len_1024,attn_size_2,12.83391089862663,0.0001367684308529225
simd,mac,8x8,max_seq_len_1024,attn_size_4,25.617895024769776,0.00012478712696386874
simd,mac,8x8,max_seq_len_1024,attn_size_8,50.87551907291162,0.00011879739896876609
simd,mac,8x8,max_seq_len_2048,attn_size_1,6.4003413203306385,0.00037200653216968395
simd,mac,8x8,max_seq_len_2048,attn_size_2,12.797562591878831,0.0002721550282678364
simd,mac,8x8,max_seq_len_2048,attn_size_4,25.58265410998008,0.0002482852922330491
simd,mac,8x8,max_seq_len_2048,attn_size_8,51.03127202041053,0.00023635137894930397
simd,mac,8x8,max_seq_len_4096,attn_size_1,6.397353451774979,0.0007426003890791834
simd,mac,8x8,max_seq_len_4096,attn_size_2,12.793926725115277,0.0005431892571589062
simd,mac,8x8,max_seq_len_4096,attn_size_4,25.584733307294286,0.0004955863131747495
simd,mac,8x8,max_seq_len_4096,attn_size_8,51.11405341210124,0.00047187585546460846
simd,mac,16x16,max_seq_len_128,attn_size_1,19.706474820143875,2.4413945860200874e-05
simd,mac,16x16,max_seq_len_128,attn_size_2,37.95658198614316,1.7441934700353247e-05
simd,mac,16x16,max_seq_len_128,attn_size_4,70.68903225806449,1.5242170390350317e-05
simd,mac,16x16,max_seq_len_128,attn_size_8,124.2737240075614,1.4530652302548852e-05
simd,mac,16x16,max_seq_len_256,attn_size_1,14.056165072974332,4.840457858859522e-05
simd,mac,16x16,max_seq_len_256,attn_size_2,27.88776834747878,3.163132425166846e-05
simd,mac,16x16,max_seq_len_256,attn_size_4,54.89847665847665,2.6363189548565525e-05
simd,mac,16x16,max_seq_len_256,attn_size_8,106.44916626965221,2.469191747909317e-05
simd,mac,16x16,max_seq_len_512,attn_size_1,13.010757409440174,9.519521328553475e-05
simd,mac,16x16,max_seq_len_512,attn_size_2,25.970833840535597,6.0909693652244356e-05
simd,mac,16x16,max_seq_len_512,attn_size_4,51.74012368133866,5.018057967079915e-05
simd,mac,16x16,max_seq_len_512,attn_size_8,102.68338346769339,4.682653186219412e-05
simd,mac,16x16,max_seq_len_1024,attn_size_1,12.805833915712071,0.00018815990709132013
simd,mac,16x16,max_seq_len_1024,attn_size_2,25.59922252254988,0.00011990521465075898
simd,mac,16x16,max_seq_len_1024,attn_size_4,51.14873630874723,9.859752997199709e-05
simd,mac,16x16,max_seq_len_1024,attn_size_8,102.09921569814978,9.19990498369156e-05
simd,mac,16x16,max_seq_len_2048,attn_size_1,12.77809669396971,0.0003737699350931889
simd,mac,16x16,max_seq_len_2048,attn_size_2,25.553083960061674,0.0002381099201875116
simd,mac,16x16,max_seq_len_2048,attn_size_4,51.09373474740549,0.0001958196515259521
simd,mac,16x16,max_seq_len_2048,attn_size_8,102.13777308338182,0.00018279429854460344
simd,mac,16x16,max_seq_len_4096,attn_size_1,12.782819511582138,0.0007448246612164456
simd,mac,16x16,max_seq_len_4096,attn_size_2,25.564860269998018,0.00047462324239778124
simd,mac,16x16,max_seq_len_4096,attn_size_4,51.126605811972205,0.00039045654518661435
simd,mac,16x16,max_seq_len_4096,attn_size_8,102.24075498849332,0.0003647707287710582
simd,figna,8x8,max_seq_len_128,attn_size_1,9.66776470588235,2.7551262937335836e-05
simd,figna,8x8,max_seq_len_128,attn_size_2,17.9816192560175,2.265939639439876e-05
simd,figna,8x8,max_seq_len_128,attn_size_4,31.54548944337811,2.145910625211328e-05
simd,figna,8x8,max_seq_len_128,attn_size_8,50.10731707317072,2.085945389181562e-05
simd,figna,8x8,max_seq_len_256,attn_size_1,7.056493178372915,5.1653813741117277e-05
simd,figna,8x8,max_seq_len_256,attn_size_2,13.888413724515166,3.965057701441359e-05
simd,figna,8x8,max_seq_len_256,attn_size_4,26.920096385542166,3.67374714229575e-05
simd,figna,8x8,max_seq_len_256,attn_size_8,50.23309352517985,3.5281657868384385e-05
simd,figna,8x8,max_seq_len_512,attn_size_1,6.537271724476038,0.00010092110731747399
simd,figna,8x8,max_seq_len_512,attn_size_2,13.023464778415333,7.603310954640016e-05
simd,figna,8x8,max_seq_len_512,attn_size_4,25.84499091459721,7.003954083758011e-05
simd,figna,8x8,max_seq_len_512,attn_size_8,50.60493358633775,6.704361887871795e-05
simd,figna,8x8,max_seq_len_1024,attn_size_1,6.4232145578687465,0.00019998450312332114
simd,figna,8x8,max_seq_len_1024,attn_size_2,12.83391089862663,0.00014999692408831732
simd,figna,8x8,max_seq_len_1024,attn_size_4,25.617895024769776,0.00013801568092981393
simd,figna,8x8,max_seq_len_1024,attn_size_8,50.87551907291162,0.00013202598329998833
simd,figna,8x8,max_seq_len_2048,attn_size_1,6.4003413203306385,0.00039837452901128845
simd,figna,8x8,max_seq_len_2048,attn_size_2,12.797562591878831,0.0002985232464482288
simd,figna,8x8,max_seq_len_2048,attn_size_4,25.58265410998008,0.00027465362108282604
simd,figna,8x8,max_seq_len_2048,attn_size_8,51.03127202041053,0.00026271976313377684
simd,figna,8x8,max_seq_len_4096,attn_size_1,6.397353451774979,0.0007952856058347663
simd,figna,8x8,max_seq_len_4096,attn_size_2,12.793926725115277,0.000595874893442817
simd,figna,8x8,max_seq_len_4096,attn_size_4,25.584733307294286,0.0005482721592228198
simd,figna,8x8,max_seq_len_4096,attn_size_8,51.11405341210124,0.0005245618033351657
simd,figna,16x16,max_seq_len_128,attn_size_1,19.706474820143875,2.5445598626479836e-05
simd,figna,16x16,max_seq_len_128,attn_size_2,37.95658198614316,1.847362896157917e-05
simd,figna,16x16,max_seq_len_128,attn_size_4,70.68903225806449,1.6273885399055608e-05
simd,figna,16x16,max_seq_len_128,attn_size_8,124.2737240075614,1.556237768499383e-05
simd,figna,16x16,max_seq_len_256,attn_size_1,14.056165072974332,5.015772880517115e-05
simd,figna,16x16,max_seq_len_256,attn_size_2,27.88776834747878,3.3384556117695125e-05
simd,figna,16x16,max_seq_len_256,attn_size_4,54.89847665847665,2.81164622393205e-05
simd,figna,16x16,max_seq_len_256,attn_size_8,106.44916626965221,2.644521058220641e-05
simd,figna,16x16,max_seq_len_512,attn_size_1,13.010757409440174,9.854326866381358e-05
simd,figna,16x16,max_seq_len_512,attn_size_2,25.970833840535597,6.425788828527322e-05
simd,figna,16x16,max_seq_len_512,attn_size_4,51.74012368133866,5.352884393120303e-05
simd,figna,16x16,max_seq_len_512,attn_size_8,102.68338346769339,5.01748309362693e-05
simd,figna,16x16,max_seq_len_1024,attn_size_1,12.805833915712071,0.00019477372931451828
simd,figna,16x16,max_seq_len_1024,attn_size_2,25.59922252254988,0.00012651927929193679
simd,figna,16x16,max_seq_len_1024,attn_size_4,51.14873630874723,0.00010521171582215587
simd,figna,16x16,max_seq_len_1024,attn_size_8,102.09921569814978,9.861329629156119e-05
simd,figna,16x16,max_seq_len_2048,attn_size_1,12.77809669396971,0.00038695326999035504
simd,figna,16x16,max_seq_len_2048,attn_size_2,25.553083960061674,0.0002512936974437425
simd,figna,16x16,max_seq_len_2048,attn_size_4,51.09373474740549,0.0002090036499617095
simd,figna,16x16,max_seq_len_2048,attn_size_8,102.13777308338182,0.00019597840757013105
simd,figna,16x16,max_seq_len_4096,attn_size_1,12.782819511582138,0.0007711660113225085
simd,figna,16x16,max_seq_len_4096,attn_size_2,25.564860269998018,0.0005009654313679277
simd,figna,16x16,max_seq_len_4096,attn_size_4,51.126605811972205,0.00041679915358880436
simd,figna,16x16,max_seq_len_4096,attn_size_8,102.24075498849332,0.0003911135408199933
