Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-rarelink-genetic-variant.json	12358	5	0	759	1	0	0	0	1	130	0	0	1	0	0	0	0	8	0	0	1901	1716	0	0	0	66	1	4
fsh-generated/resources/StructureDefinition-rarelink-ips-condition.json	4446	5	0	56	0	0	0	0	0	14	0	0	0	0	0	0	0	2	0	0	228	206	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-rarelink-ips-measurement-laboratory.json	2252	3	0	56	0	0	0	0	0	19	0	0	1	0	0	0	0	3	0	0	427	405	0	0	0	14	0	2
fsh-generated/resources/StructureDefinition-rarelink-ips-measurement-radiology.json	3079	3	0	98	0	0	0	0	0	19	0	0	1	0	0	0	0	8	0	0	483	475	0	0	0	13	1	2
fsh-generated/resources/StructureDefinition-rarelink-ips-patient.json	4984	4	0	49	0	0	0	0	0	16	0	0	0	0	0	0	0	10	0	0	261	246	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-rarelink-ips-procedure.json	1820	2	0	42	0	0	0	0	0	12	0	0	1	0	0	0	0	2	0	0	225	246	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-rarelink-karyotypic-sex.json	2561	3	0	22	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	232	182	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-rarelink-observation-age-category.json	3757	3	0	40	1	0	0	0	0	20	0	0	0	0	0	0	0	2	0	0	251	199	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-rarelink-observation-gestation-at-birth.json	6410	3	0	36	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	405	344	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-rarelink-observation-measurements-others.json	5136	3	0	34	0	0	0	0	0	17	0	0	0	0	0	0	0	3	0	0	350	370	0	0	0	8	1	1
fsh-generated/resources/StructureDefinition-rarelink-observation-vital-signs.json	3976	4	0	28	0	0	0	0	0	70	0	0	1	0	0	0	0	2	0	0	436	309	0	0	0	7	0	3
fsh-generated/resources/StructureDefinition-rarelink-phenotypic-feature.json	4438	3	0	26	0	0	0	0	0	15	0	0	0	0	0	0	0	2	0	0	310	349	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-recorded-sex-at-birth.json	1739	2	0	4	1	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	68	76	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-resolution-date.json	1275	2	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	35	65	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-vital-status.json	1421	2	0	3	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	37	63	0	0	0	1	0	0
fsh-generated/resources/ValueSet-age-at-diagnosis-vs.json	786	2	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	11	2758	0	1	0	0	0	0
fsh-generated/resources/ValueSet-age-at-onset-vs.json	766	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	47	0	0	0	0	0	0
fsh-generated/resources/ValueSet-age-category-vs.json	1161	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	48	0	0	0	0	0	0
fsh-generated/resources/ValueSet-age-of-onset-vs.json	1561	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	54	0	0	0	1	0	0
fsh-generated/resources/ValueSet-agreement-to-be-contacted-vs.json	749	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	10	42	0	0	0	0	0	0
fsh-generated/resources/ValueSet-clinical-significance-vs.json	1036	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	14	49	0	0	0	0	0	0
fsh-generated/resources/ValueSet-consanguinity-vs.json	821	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	41	0	0	0	0	0	0
fsh-generated/resources/ValueSet-consent-to-reuse-vs.json	702	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	72	0	0	0	0	0	0
fsh-generated/resources/ValueSet-dna-change-type-vs.json	1086	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	41	0	0	0	0	0	0
fsh-generated/resources/ValueSet-encounter-class-vs.json	1368	2	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	15	40	0	0	0	0	0	0
fsh-generated/resources/ValueSet-family-relationship-vs.json	1618	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	16	44	0	0	0	1	0	0
fsh-generated/resources/ValueSet-family-sex-vs.json	900	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	41	0	0	0	0	0	0
fsh-generated/resources/ValueSet-genomic-source-class-vs.json	1214	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	43	0	0	0	0	0	0
fsh-generated/resources/ValueSet-karyotypic-sex-vs.json	1375	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	18	53	0	0	0	0	0	0
fsh-generated/resources/ValueSet-level-of-evidence-vs.json	1225	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	17	39	0	0	0	0	0	0
fsh-generated/resources/ValueSet-phenotype-status-vs.json	621	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	38	0	0	0	0	0	0
fsh-generated/resources/ValueSet-phenotypie-severity-vs.json	917	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	44	0	0	0	0	0	0
fsh-generated/resources/ValueSet-propositus-vs.json	795	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	106	43	0	0	0	0	0	0
fsh-generated/resources/ValueSet-reference-genome-vs.json	943	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	53	45	0	0	0	1	0	0
fsh-generated/resources/ValueSet-severity-vs.json	668	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	21	37	0	0	0	0	0	0
fsh-generated/resources/ValueSet-sex-at-birth-vs.json	899	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	12	38	0	0	0	0	0	0
fsh-generated/resources/ValueSet-structural-variant-method-vs.json	1453	3	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	41	0	0	0	0	0	0
fsh-generated/resources/ValueSet-temporal-pattern-vs.json	1215	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	47	0	0	0	0	0	0
fsh-generated/resources/ValueSet-undiagnosed-rd-case-vs.json	820	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	53	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vital-status-vs.json	925	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	43	0	0	0	0	0	0
fsh-generated/resources/ValueSet-zygosity-vs.json	1090	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	13	39	0	0	0	0	0	0
